"Treatment";"VisitorKnown";"ViewsOnSale";"ViewedBeforePageCART";"HadBasketAdd";"WasConvertedBefore";"TimeSinceLastVisit";"TimeSinceLastConversion";"TimeOnProduct";"TimeOnOverview";"TimeOnSale";"ClicksPerProduct";"ChannelPaid";"TimeToFirstSearch";"TimeToFirstOverview";"TimeToFirstProduct";"TimeToFirstCART";"TimeToFirstSale";"TimeSinceFirstCART";"NrDifferentProduct";"TimeToBasketAdd";"BasketQuantity";"NormalizedBasketSum";"TimeSinceClick";"TimeSinceTabSwitch";"ScreenWidth";"DurationLastVisit";"HourOfDay";"PageIsHome";"PageIsSearch";"PageIsProduct";"PageIsOverview";"PageIsSale";"Conversion"
0;1;0;0;0;0;251465;3564135;78013;75343;100238;"0";1;18;77;163;324;90;267;1;315;0;1;85;136;1280;370;20;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;462486;56694;100238;"0";0;136;41;97;324;90;267;2;315;0;1;1;1;1600;806;10;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;462486;56694;100238;"0";0;136;41;97;324;90;267;2;315;0;1;1;1;1600;806;10;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;462486;56694;100238;"0";0;136;41;97;324;90;267;2;315;0;1;1;1;1600;806;10;1;0;0;0;0;0
0;1;0;0;0;0;13028;3564135;0;32736;100238;"0";0;136;116;149;324;90;267;1;315;0;1;0;136;1600;192;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;19313;75343;100238;"2";0;36;77;180;324;90;267;1;315;0;1;1;136;1455;806;20;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;19313;75343;100238;"2";0;36;77;180;324;90;267;1;315;0;1;1;136;1455;806;20;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;19313;75343;100238;"2";0;36;77;180;324;90;267;1;315;0;1;1;136;1455;806;20;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;19313;75343;100238;"2";0;36;77;180;324;90;267;1;315;0;1;1;136;1455;806;20;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;19313;75343;100238;"2";0;36;77;180;324;90;267;1;315;0;1;1;136;1455;806;20;0;0;1;0;0;0
0;1;0;0;0;0;186378;3564135;8264;84933;100238;"0";1;136;0;91;324;90;267;1;315;0;1;4;136;1366;141;13;0;0;1;0;0;0
0;1;0;0;0;0;186378;3564135;8264;84933;100238;"0";1;136;0;91;324;90;267;1;315;0;1;4;136;1366;141;13;0;0;1;0;0;0
0;1;0;0;0;0;186378;3564135;8264;84933;100238;"0";1;136;0;91;324;90;267;1;315;0;1;4;136;1366;141;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;21;77;114;324;90;267;0;315;0;1;36;36;1280;806;10;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;21;77;114;324;90;267;0;315;0;1;36;36;1280;806;10;1;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;21;77;114;324;90;267;0;315;0;1;36;36;1280;806;10;1;0;0;0;0;0
0;1;0;0;0;0;5422799;3564135;0;47262;100238;"0";0;136;104;153;324;90;267;1;315;0;1;2;49;1440;155;15;0;0;1;0;0;0
0;1;0;0;0;0;79688;3564135;86319;0;100238;"0";0;136;105;114;324;90;267;0;315;0;1;3;136;1280;141;18;0;0;0;1;0;0
0;1;0;0;0;0;79688;3564135;86319;0;100238;"0";0;136;105;114;324;90;267;0;315;0;1;3;136;1280;141;18;0;0;0;1;0;0
0;1;0;0;0;0;79688;3564135;86319;0;100238;"0";0;136;105;114;324;90;267;0;315;0;1;3;136;1280;141;18;0;0;0;1;0;0
0;1;0;0;0;0;79688;3564135;86319;0;100238;"0";0;136;105;114;324;90;267;0;315;0;1;3;136;1280;141;18;0;0;0;1;0;0
0;1;0;0;0;0;684839;3564135;86319;31404;100238;"0";0;136;0;114;324;90;267;0;315;0;1;3;136;1366;288;8;0;0;0;1;0;0
0;1;0;0;0;0;684839;3564135;86319;31404;100238;"0";0;136;0;114;324;90;267;0;315;0;1;3;136;1366;288;8;0;0;0;1;0;0
0;1;0;0;0;0;684839;3564135;86319;31404;100238;"0";0;136;0;114;324;90;267;0;315;0;1;3;136;1366;288;8;0;0;0;1;0;0
0;1;0;0;0;0;3252568;3564135;153186;156195;100238;"0";0;136;0;28;324;90;267;4;315;0;1;0;136;1280;806;18;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;153186;156195;100238;"0";0;136;0;28;324;90;267;4;315;0;1;0;136;1280;806;18;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;145360;75343;100238;"0";0;136;77;0;324;90;267;4;315;0;1;906;906;1680;806;18;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;145360;75343;100238;"0";0;136;77;0;324;90;267;4;315;0;1;906;906;1680;806;18;0;0;1;0;0;0
0;1;0;0;0;0;6989583;3564135;25312;38597;100238;"0";1;136;0;40;324;90;267;1;315;0;1;31;136;1366;146;18;0;0;0;1;0;0
0;1;0;0;0;0;6989583;3564135;25312;38597;100238;"0";1;136;0;40;324;90;267;1;315;0;1;31;136;1366;146;18;0;0;0;1;0;0
0;1;0;0;0;0;6989583;3564135;25312;38597;100238;"0";1;136;0;40;324;90;267;1;315;0;1;31;136;1366;146;18;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;37679;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;7;136;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;37679;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;7;136;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;37679;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;7;136;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;37679;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;7;136;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;37679;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;7;136;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;37679;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;7;136;1280;806;13;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;180539;75343;100238;"0";0;64;77;157;324;90;267;1;315;0;1;19;19;1280;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;180539;75343;100238;"0";0;64;77;157;324;90;267;1;315;0;1;19;19;1280;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;180539;75343;100238;"0";0;64;77;157;324;90;267;1;315;0;1;19;19;1280;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;180539;75343;100238;"0";0;64;77;157;324;90;267;1;315;0;1;19;19;1280;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;180539;75343;100238;"0";0;64;77;157;324;90;267;1;315;0;1;19;19;1280;806;17;0;0;1;0;0;0
0;1;2;0;0;0;3252568;3564135;21359;75343;33808;"0";0;136;77;167;324;131;267;1;315;0;1;25;136;1366;806;7;0;0;0;0;1;0
0;1;2;0;0;0;3252568;3564135;21359;75343;33808;"0";0;136;77;167;324;131;267;1;315;0;1;25;136;1366;806;7;0;0;0;0;1;0
0;0;0;0;0;0;3252568;3564135;142157;75343;100238;"0";0;136;77;0;324;90;267;1;315;0;1;2;135;1440;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;142157;75343;100238;"0";0;136;77;0;324;90;267;1;315;0;1;2;135;1440;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;142157;75343;100238;"0";0;136;77;0;324;90;267;1;315;0;1;2;135;1440;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;142157;75343;100238;"0";0;136;77;0;324;90;267;1;315;0;1;2;135;1440;806;17;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;116272;460430;100238;"0";0;136;8;139;324;90;267;5;315;0;1;1;136;1536;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;116272;460430;100238;"0";0;136;8;139;324;90;267;5;315;0;1;1;136;1536;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;116272;460430;100238;"0";0;136;8;139;324;90;267;5;315;0;1;1;136;1536;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;116272;460430;100238;"0";0;136;8;139;324;90;267;5;315;0;1;1;136;1536;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;116272;460430;100238;"0";0;136;8;139;324;90;267;5;315;0;1;1;136;1536;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;116272;460430;100238;"0";0;136;8;139;324;90;267;5;315;0;1;1;136;1536;806;11;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;50661;75343;100238;"0";0;16;77;93;324;90;267;1;315;0;1;2;136;1366;806;9;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;50661;75343;100238;"0";0;16;77;93;324;90;267;1;315;0;1;2;136;1366;806;9;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;50661;75343;100238;"0";0;16;77;93;324;90;267;1;315;0;1;2;136;1366;806;9;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;50661;75343;100238;"0";0;16;77;93;324;90;267;1;315;0;1;2;136;1366;806;9;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;50661;75343;100238;"0";0;16;77;93;324;90;267;1;315;0;1;2;136;1366;806;9;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;400353;190174;100238;"0";1;136;0;164;324;90;267;3;315;0;1;0;136;2560;806;19;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;60810;100238;"0";1;136;0;64;324;90;267;1;315;0;1;0;18;1680;806;20;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;60810;100238;"0";1;136;0;64;324;90;267;1;315;0;1;0;18;1680;806;20;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;60810;100238;"0";1;136;0;64;324;90;267;1;315;0;1;0;18;1680;806;20;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;60810;100238;"0";1;136;0;64;324;90;267;1;315;0;1;0;18;1680;806;20;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;60810;100238;"0";1;136;0;64;324;90;267;1;315;0;1;0;18;1680;806;20;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;193904;175918;100238;"0";0;136;279;392;324;90;267;1;315;0;1;47;164;1366;806;15;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;193904;175918;100238;"0";0;136;279;392;324;90;267;1;315;0;1;47;164;1366;806;15;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;193904;175918;100238;"0";0;136;279;392;324;90;267;1;315;0;1;47;164;1366;806;15;0;0;0;1;0;0
0;1;0;0;0;0;3252568;3564135;86319;75343;100238;"0";1;33;77;114;324;90;267;0;315;0;1;0;17;1366;806;21;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;9580;75343;100238;"3";1;15;77;29;324;90;267;1;315;0;1;4;4;1600;806;20;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;9580;75343;100238;"3";1;15;77;29;324;90;267;1;315;0;1;4;4;1600;806;20;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;9580;75343;100238;"3";1;15;77;29;324;90;267;1;315;0;1;4;4;1600;806;20;0;0;0;0;0;0
0;1;0;0;0;0;3252568;3564135;86319;46017;100238;"0";1;46;0;114;324;90;267;0;315;0;1;1;16;1280;806;19;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;86319;46017;100238;"0";1;46;0;114;324;90;267;0;315;0;1;1;16;1280;806;19;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;86319;46017;100238;"0";1;46;0;114;324;90;267;0;315;0;1;1;16;1280;806;19;0;1;0;0;0;0
0;1;0;0;0;0;3252568;3564135;86319;46017;100238;"0";1;46;0;114;324;90;267;0;315;0;1;1;16;1280;806;19;0;1;0;0;0;0
0;1;0;0;0;0;1538945;3564135;86319;21289;100238;"0";0;136;37;114;324;90;267;0;315;0;1;26;63;1366;247;9;1;0;0;0;0;0
0;1;0;0;0;0;1538945;3564135;86319;21289;100238;"0";0;136;37;114;324;90;267;0;315;0;1;26;63;1366;247;9;1;0;0;0;0;0
0;1;0;0;0;0;3252568;3564135;19930;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;1;4;1280;806;19;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;19930;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;1;4;1280;806;19;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;19930;75343;100238;"0";1;136;77;0;324;90;267;1;315;0;1;1;4;1280;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;167907;22897;100238;"0";1;136;223;49;324;90;267;1;315;0;1;5;136;1920;806;12;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;167907;22897;100238;"0";1;136;223;49;324;90;267;1;315;0;1;5;136;1920;806;12;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;167907;22897;100238;"0";1;136;223;49;324;90;267;1;315;0;1;5;136;1920;806;12;0;0;0;0;0;0
0;1;0;0;0;0;2713317;3564135;86319;75343;100238;"0";0;9;77;114;324;90;267;0;315;0;1;3;5;1680;71;18;0;1;0;0;0;0
0;1;0;0;0;0;2713317;3564135;86319;75343;100238;"0";0;9;77;114;324;90;267;0;315;0;1;3;5;1680;71;18;0;1;0;0;0;0
0;1;0;0;0;0;5766748;3564135;86319;224735;100238;"0";0;8;82;114;324;90;267;0;315;0;1;2;14;1920;151;7;0;0;0;1;0;0
0;1;0;0;0;0;5766748;3564135;86319;224735;100238;"0";0;8;82;114;324;90;267;0;315;0;1;2;14;1920;151;7;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;99368;60575;100238;"0";0;62;0;91;324;90;267;5;315;0;1;0;136;1536;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;99368;60575;100238;"0";0;62;0;91;324;90;267;5;315;0;1;0;136;1536;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;99368;60575;100238;"0";0;62;0;91;324;90;267;5;315;0;1;0;136;1536;806;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;99368;60575;100238;"0";0;62;0;91;324;90;267;5;315;0;1;0;136;1536;806;16;0;0;1;0;0;0
0;1;0;0;0;0;3608060;3564135;54015;75343;100238;"0";0;24;77;0;324;90;267;3;315;0;1;15;136;1680;283;7;0;1;0;0;0;0
0;1;0;0;0;0;3608060;3564135;54015;75343;100238;"0";0;24;77;0;324;90;267;3;315;0;1;15;136;1680;283;7;0;1;0;0;0;0
0;1;0;0;0;0;3608060;3564135;54015;75343;100238;"0";0;24;77;0;324;90;267;3;315;0;1;15;136;1680;283;7;0;1;0;0;0;0
0;1;0;0;0;0;3608060;3564135;54015;75343;100238;"0";0;24;77;0;324;90;267;3;315;0;1;15;136;1680;283;7;0;1;0;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;1;4;0;0;0;7688773;3564135;308339;75343;254839;"0";0;136;77;20;324;0;267;7;315;0;1;0;104;1280;1465;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;196126;141533;100238;"0";0;136;0;76;324;90;267;4;315;0;1;0;136;1829;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;196126;141533;100238;"0";0;136;0;76;324;90;267;4;315;0;1;0;136;1829;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;196126;141533;100238;"0";0;136;0;76;324;90;267;4;315;0;1;0;136;1829;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;196126;141533;100238;"0";0;136;0;76;324;90;267;4;315;0;1;0;136;1829;806;10;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;196126;141533;100238;"0";0;136;0;76;324;90;267;4;315;0;1;0;136;1829;806;10;0;0;1;0;0;0
0;0;0;0;1;0;3252568;3564135;26622;149476;100238;"0";0;19;44;25;324;90;267;2;38;1;357;0;14;1366;806;19;0;0;1;0;0;0
0;0;0;0;1;0;3252568;3564135;26622;149476;100238;"0";0;19;44;25;324;90;267;2;38;1;357;0;14;1366;806;19;0;0;1;0;0;0
0;0;0;0;1;0;3252568;3564135;26622;149476;100238;"0";0;19;44;25;324;90;267;2;38;1;357;0;14;1366;806;19;0;0;1;0;0;0
0;1;0;0;0;0;6371492;3564135;86319;75343;100238;"0";0;0;77;114;324;90;267;0;315;0;1;4;5;1680;151;9;0;0;0;0;0;0
0;1;0;0;0;0;6371492;3564135;86319;75343;100238;"0";0;0;77;114;324;90;267;0;315;0;1;4;5;1680;151;9;0;0;0;0;0;0
0;1;0;0;0;0;6371492;3564135;86319;75343;100238;"0";0;0;77;114;324;90;267;0;315;0;1;4;5;1680;151;9;0;0;0;0;0;0
0;1;0;0;0;0;6371492;3564135;86319;75343;100238;"0";0;0;77;114;324;90;267;0;315;0;1;4;5;1680;151;9;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;4969;654717;100238;"0";1;136;0;657;324;90;267;2;315;0;1;9;136;1366;806;15;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;4969;654717;100238;"0";1;136;0;657;324;90;267;2;315;0;1;9;136;1366;806;15;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;4969;654717;100238;"0";1;136;0;657;324;90;267;2;315;0;1;9;136;1366;806;15;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;120613;135138;100238;"0";0;136;0;16;324;90;267;3;315;0;1;1;136;1366;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;120613;135138;100238;"0";0;136;0;16;324;90;267;3;315;0;1;1;136;1366;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;120613;135138;100238;"0";0;136;0;16;324;90;267;3;315;0;1;1;136;1366;806;9;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;120613;135138;100238;"0";0;136;0;16;324;90;267;3;315;0;1;1;136;1366;806;9;0;0;1;0;0;0
0;1;0;0;0;0;517269;3564135;86319;75343;100238;"0";0;5;77;114;324;90;267;0;315;0;1;6;136;1680;153;11;0;1;0;0;0;0
0;1;0;0;0;0;517269;3564135;86319;75343;100238;"0";0;5;77;114;324;90;267;0;315;0;1;6;136;1680;153;11;0;1;0;0;0;0
0;1;0;0;0;0;517269;3564135;86319;75343;100238;"0";0;5;77;114;324;90;267;0;315;0;1;6;136;1680;153;11;0;1;0;0;0;0
0;1;0;0;0;0;517269;3564135;86319;75343;100238;"0";0;5;77;114;324;90;267;0;315;0;1;6;136;1680;153;11;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;40103;110644;100238;"0";0;136;0;14;324;90;267;4;315;0;1;20;136;2240;806;19;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;40103;110644;100238;"0";0;136;0;14;324;90;267;4;315;0;1;20;136;2240;806;19;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;40103;110644;100238;"0";0;136;0;14;324;90;267;4;315;0;1;20;136;2240;806;19;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;40103;110644;100238;"0";0;136;0;14;324;90;267;4;315;0;1;20;136;2240;806;19;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;29409;75343;100238;"0";0;15;77;57;324;90;267;1;315;0;1;13;136;1120;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;29409;75343;100238;"0";0;15;77;57;324;90;267;1;315;0;1;13;136;1120;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;29409;75343;100238;"0";0;15;77;57;324;90;267;1;315;0;1;13;136;1120;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;29409;75343;100238;"0";0;15;77;57;324;90;267;1;315;0;1;13;136;1120;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;9152;75343;100238;"0";0;7;77;145;324;90;267;1;315;0;1;1;9;1280;806;14;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;9152;75343;100238;"0";0;7;77;145;324;90;267;1;315;0;1;1;9;1280;806;14;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;9152;75343;100238;"0";0;7;77;145;324;90;267;1;315;0;1;1;9;1280;806;14;0;0;1;0;0;0
0;1;0;0;0;0;6245185;3564135;86319;75343;100238;"0";0;14;77;114;324;90;267;0;315;0;1;6;17;1366;176;23;0;1;0;0;0;0
0;1;0;0;0;0;6245185;3564135;86319;75343;100238;"0";0;14;77;114;324;90;267;0;315;0;1;6;17;1366;176;23;0;1;0;0;0;0
0;1;0;0;0;0;4193294;3564135;86319;168939;100238;"0";1;207;31;114;324;90;267;0;315;0;1;7;136;1024;489;8;0;1;0;0;0;0
0;1;0;0;0;0;4193294;3564135;86319;168939;100238;"0";1;207;31;114;324;90;267;0;315;0;1;7;136;1024;489;8;0;1;0;0;0;0
0;1;0;0;0;0;4193294;3564135;86319;168939;100238;"0";1;207;31;114;324;90;267;0;315;0;1;7;136;1024;489;8;0;1;0;0;0;0
0;1;0;0;0;0;4193294;3564135;86319;168939;100238;"0";1;207;31;114;324;90;267;0;315;0;1;7;136;1024;489;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;213379;75343;100238;"0";0;15;77;118;324;90;267;2;315;0;1;0;136;1600;806;18;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;213379;75343;100238;"0";0;15;77;118;324;90;267;2;315;0;1;0;136;1600;806;18;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;20;77;114;324;90;267;0;315;0;1;1;19;1920;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;20;77;114;324;90;267;0;315;0;1;1;19;1920;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;20;77;114;324;90;267;0;315;0;1;1;19;1920;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;20;77;114;324;90;267;0;315;0;1;1;19;1920;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;75343;100238;"0";0;20;77;114;324;90;267;0;315;0;1;1;19;1920;806;8;0;1;0;0;0;0
0;1;0;0;0;0;6477782;3564135;4604;75343;100238;"0";0;14;77;20;324;90;267;1;315;0;1;5;5;1680;13;8;0;1;0;0;0;0
0;1;0;0;0;0;6477782;3564135;4604;75343;100238;"0";0;14;77;20;324;90;267;1;315;0;1;5;5;1680;13;8;0;1;0;0;0;0
0;1;0;0;0;0;4179552;3564135;99060;75343;100238;"0";0;22;77;70;324;90;267;2;315;0;1;3;101;1920;251;16;0;0;1;0;0;0
0;1;0;0;0;0;4179552;3564135;99060;75343;100238;"0";0;22;77;70;324;90;267;2;315;0;1;3;101;1920;251;16;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;32896;75343;100238;"0";1;53;77;67;324;90;267;1;315;0;1;10;136;1366;806;18;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;4736;75343;100238;"0";0;13;77;51;324;90;267;2;315;0;1;354;354;1920;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;4736;75343;100238;"0";0;13;77;51;324;90;267;2;315;0;1;354;354;1920;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;4736;75343;100238;"0";0;13;77;51;324;90;267;2;315;0;1;354;354;1920;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;4736;75343;100238;"0";0;13;77;51;324;90;267;2;315;0;1;354;354;1920;806;19;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;231811;15069;100238;"0";0;27;7;192;324;90;267;3;315;0;1;7;136;1920;806;7;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;231811;15069;100238;"0";0;27;7;192;324;90;267;3;315;0;1;7;136;1920;806;7;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;231811;15069;100238;"0";0;27;7;192;324;90;267;3;315;0;1;7;136;1920;806;7;0;1;0;0;0;0
0;1;0;0;0;0;930953;3564135;86319;116511;100238;"0";0;175;89;114;324;90;267;0;315;0;1;1;19;1280;1408;11;0;0;0;0;0;0
0;1;0;0;0;0;930953;3564135;86319;116511;100238;"0";0;175;89;114;324;90;267;0;315;0;1;1;19;1280;1408;11;0;0;0;0;0;0
0;0;0;0;0;0;3252568;3564135;47900;29650;100238;"1";0;136;0;29;324;90;267;1;315;0;1;0;7;1920;806;12;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;47900;29650;100238;"1";0;136;0;29;324;90;267;1;315;0;1;0;7;1920;806;12;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;47900;29650;100238;"1";0;136;0;29;324;90;267;1;315;0;1;0;7;1920;806;12;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;46217;19674;100238;"1";0;31;10;49;324;90;267;1;315;0;1;13;136;1920;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;46217;19674;100238;"1";0;31;10;49;324;90;267;1;315;0;1;13;136;1920;806;8;0;1;0;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;535682;100238;"0";1;136;0;114;324;90;267;0;315;0;1;26;136;1366;806;19;0;0;0;1;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;8;77;35;324;90;267;1;315;0;1;1;136;1280;806;22;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;8;77;35;324;90;267;1;315;0;1;1;136;1280;806;22;0;0;1;0;0;0
0;1;0;0;0;0;3252568;3564135;0;75343;100238;"0";0;8;77;35;324;90;267;1;315;0;1;1;136;1280;806;22;0;0;1;0;0;0
0;0;0;0;0;0;3252568;3564135;86319;67436;100238;"0";0;98;8;114;324;90;267;0;315;0;1;2;42;1745;806;7;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;86319;67436;100238;"0";0;98;8;114;324;90;267;0;315;0;1;2;42;1745;806;7;0;0;0;1;0;0
0;0;0;0;0;0;3252568;3564135;86319;67436;100238;"0";0;98;8;114;324;90;267;0;315;0;1;2;42;1745;806;7;0;0;0;1;0;0
